 4.67735141e+02  4.67735141e+02  0.00000000e+00  4.67735141e+02 -8.67532156e-01  4.67735141e+02 -4.39539962e-01 
 4.78630092e+02  4.78630092e+02  0.00000000e+00  4.78630092e+02 -9.04435726e-01  4.78630092e+02 -4.48471629e-01 
 4.89778819e+02  4.89778819e+02  0.00000000e+00  4.89778819e+02 -9.42745325e-01  4.89778819e+02 -4.57532543e-01 
 5.01187234e+02  5.01187234e+02  0.00000000e+00  5.01187234e+02 -9.82501466e-01  5.01187234e+02 -4.66721557e-01 
 5.12861384e+02  5.12861384e+02  0.00000000e+00  5.12861384e+02 -1.02374483e+00  5.12861384e+02 -4.76037334e-01 
 5.24807460e+02  5.24807460e+02  0.00000000e+00  5.24807460e+02 -1.06651621e+00  5.24807460e+02 -4.85478346e-01 
 5.37031796e+02  5.37031796e+02  0.00000000e+00  5.37031796e+02 -1.11085641e+00  5.37031796e+02 -4.95042865e-01 
 5.49540874e+02  5.49540874e+02  0.00000000e+00  5.49540874e+02 -1.15680613e+00  5.49540874e+02 -5.04728961e-01 
 5.62341325e+02  5.62341325e+02  0.00000000e+00  5.62341325e+02 -1.20440595e+00  5.62341325e+02 -5.14534501e-01 
 5.75439937e+02  5.75439937e+02  0.00000000e+00  5.75439937e+02 -1.25369616e+00  5.75439937e+02 -5.24457139e-01 
 5.88843655e+02  5.88843655e+02  0.00000000e+00  5.88843655e+02 -1.30471668e+00  5.88843655e+02 -5.34494321e-01 
 6.02559586e+02  6.02559586e+02  0.00000000e+00  6.02559586e+02 -1.35750699e+00  6.02559586e+02 -5.44643278e-01 
 6.16595002e+02  6.16595002e+02  0.00000000e+00  6.16595002e+02 -1.41210598e+00  6.16595002e+02 -5.54901027e-01 
 6.30957344e+02  6.30957344e+02  0.00000000e+00  6.30957344e+02 -1.46855184e+00  6.30957344e+02 -5.65264374e-01 
 6.45654229e+02  6.45654229e+02  0.00000000e+00  6.45654229e+02 -1.52688199e+00  6.45654229e+02 -5.75729907e-01 
 6.60693448e+02  6.60693448e+02  0.00000000e+00  6.60693448e+02 -1.58713294e+00  6.60693448e+02 -5.86294006e-01 
 6.76082975e+02  6.76082975e+02  0.00000000e+00  6.76082975e+02 -1.64934014e+00  6.76082975e+02 -5.96952840e-01 
 6.91830971e+02  6.91830971e+02  0.00000000e+00  6.91830971e+02 -1.71353795e+00  6.91830971e+02 -6.07702373e-01 
 7.07945784e+02  7.07945784e+02  0.00000000e+00  7.07945784e+02 -1.77975945e+00  7.07945784e+02 -6.18538367e-01 
 7.24435960e+02  7.24435960e+02  0.00000000e+00  7.24435960e+02 -1.84803635e+00  7.24435960e+02 -6.29456390e-01 
 7.41310241e+02  7.41310241e+02  0.00000000e+00  7.41310241e+02 -1.91839890e+00  7.41310241e+02 -6.40451817e-01 
 7.58577575e+02  7.58577575e+02  0.00000000e+00  7.58577575e+02 -1.99087575e+00  7.58577575e+02 -6.51519846e-01 
 7.76247117e+02  7.76247117e+02  0.00000000e+00  7.76247117e+02 -2.06549386e+00  7.76247117e+02 -6.62655497e-01 
 7.94328235e+02  7.94328235e+02  0.00000000e+00  7.94328235e+02 -2.14227841e+00  7.94328235e+02 -6.73853629e-01 
 8.12830516e+02  8.12830516e+02  0.00000000e+00  8.12830516e+02 -2.22125266e+00  8.12830516e+02 -6.85108947e-01 
 8.31763771e+02  8.31763771e+02  0.00000000e+00  8.31763771e+02 -2.30243793e+00  8.31763771e+02 -6.96416011e-01 
 8.51138038e+02  8.51138038e+02  0.00000000e+00  8.51138038e+02 -2.38585344e+00  8.51138038e+02 -7.07769253e-01 
 8.70963590e+02  8.70963590e+02  0.00000000e+00  8.70963590e+02 -2.47151630e+00  8.70963590e+02 -7.19162986e-01 
 8.91250938e+02  8.91250938e+02  0.00000000e+00  8.91250938e+02 -2.55944138e+00  8.91250938e+02 -7.30591420e-01 
 9.12010839e+02  9.12010839e+02  0.00000000e+00  9.12010839e+02 -2.64964129e+00  9.12010839e+02 -7.42048673e-01 
 9.33254301e+02  9.33254301e+02  0.00000000e+00  9.33254301e+02 -2.74212633e+00  9.33254301e+02 -7.53528789e-01 
 9.54992586e+02  9.54992586e+02  0.00000000e+00  9.54992586e+02 -2.83690441e+00  9.54992586e+02 -7.65025753e-01 
 9.77237221e+02  9.77237221e+02  0.00000000e+00  9.77237221e+02 -2.93398106e+00  9.77237221e+02 -7.76533504e-01 
 1.00000000e+03  1.00000000e+03  0.00000000e+00  1.00000000e+03 -3.03335936e+00  1.00000000e+03 -7.88045952e-01 
 1.02329299e+03  1.02329299e+03  0.00000000e+00  1.02329299e+03 -3.13503998e+00  1.02329299e+03 -7.99556998e-01 
 1.04712855e+03  1.04712855e+03  0.00000000e+00  1.04712855e+03 -3.23902114e+00  1.04712855e+03 -8.11060541e-01 
 1.07151931e+03  1.07151931e+03  0.00000000e+00  1.07151931e+03 -3.34529862e+00  1.07151931e+03 -8.22550506e-01 
 1.09647820e+03  1.09647820e+03  0.00000000e+00  1.09647820e+03 -3.45386580e+00  1.09647820e+03 -8.34020850e-01 
 1.12201845e+03  1.12201845e+03  0.00000000e+00  1.12201845e+03 -3.56471366e+00  1.12201845e+03 -8.45465583e-01 
 1.14815362e+03  1.14815362e+03  0.00000000e+00  1.14815362e+03 -3.67783084e+00  1.14815362e+03 -8.56878780e-01 
 1.17489755e+03  1.17489755e+03  0.00000000e+00  1.17489755e+03 -3.79320367e+00  1.17489755e+03 -8.68254602e-01 
